Time	t: 0 -> 0.125	t: 0.0625 -> 0.1875	t: 0.125 -> 0.25	t: 0.1875 -> 0.3125	t: 0.25 -> 0.375	t: 0.3125 -> 0.4375	t: 0.375 -> 0.5	t: 0.4375 -> 0.5625	t: 0.5 -> 0.625	t: 0.5625 -> 0.6875	t: 0.625 -> 0.75	t: 0.6875 -> 0.8125	t: 0.75 -> 0.875	t: 0.8125 -> 0.9375	t: 0.875 -> 1	t: 0.9375 -> 1.0625	t: 1 -> 1.125
0.0313721	0.0319014	-0.0409525	0.638597	0.892867	0.452694	-0.922466	-1.13203	-0.0188902	0.155974	-0.924668	-0.00136517	-1.10469	0.276629	-0.417798	1.05586	-0.254438	0.59692
0.0314941	-0.206958	0.156189	-0.130464	0.764714	0.225488	-1.07214	-1.09343	-0.00582162	0.195947	-0.813336	-0.0104406	-1.07295	0.297221	-0.367949	1.07504	-0.265053	1.05813
0.0316162	-0.200426	0.280542	0.117392	0.601849	0.00472579	-1.16502	-0.696287	0.546227	1.39914	-1.26339	-0.0234235	-1.03569	0.313098	-0.313363	0.951629	-0.270502	0.911686
0.0317383	-0.445418	0.31611	0.441345	0.42434	-0.18366	-1.19079	-0.605902	0.0545504	2.14365	-0.631422	-0.0403135	-0.99314	0.324201	-0.254277	1.02765	-0.270756	0.724009
0.0318604	-0.182966	0.257347	-0.162892	0.254092	-0.31744	-1.14708	-0.765853	0.508348	1.50294	-1.17037	-0.0610707	-0.945594	0.330518	-0.190969	0.826911	-0.265842	1.3832
0.0319824	0.127095	0.109872	-0.484671	0.112262	-0.380745	-1.03974	-0.526635	0.791594	0.127761	-0.875339	-0.0856162	-0.893372	0.332081	-0.123754	0.959321	-0.255837	0.438004
0.0321045	-0.634008	-0.110131	-0.423827	0.016755	-0.36599	-0.88224	0.039916	0.22587	0.796661	-0.805928	-0.113831	-0.836831	0.328972	-0.0529853	0.685053	-0.240868	1.09993
0.0322266	-0.213587	-0.377779	-0.552376	-0.0199124	-0.274812	-0.694058	0.239639	0.968843	2.14894	-0.954527	-0.145558	-0.776361	0.321318	0.0209528	0.872707	-0.221114	-0.140064
0.0323486	0.18902	-0.662393	-0.837144	0.00787835	-0.11793	-0.498427	0.0774888	0.477347	-1.261	-0.838093	-0.180602	-0.712381	0.309292	0.0976438	0.529945	-0.196804	-0.0632769
0.0324707	-0.223328	-0.931106	-1.13087	0.0981444	0.0860919	-0.319573	0.197005	0.584368	0.13843	-0.565939	-0.21873	-0.645336	0.293111	0.176644	0.770991	-0.168213	-0.35043
0.0325928	0.015469	-1.15275	-0.864596	0.241495	0.313011	-0.179836	0.564191	0.601979	-0.482741	-1.03788	-0.259673	-0.575693	0.273037	0.257484	0.365909	-0.135664	1.15804
0.0327148	0.0309733	-1.30156	-0.540158	0.422202	0.535759	-0.0969992	0.502353	0.229031	-1.42912	-0.351868	-0.303131	-0.503939	0.24937	0.339675	0.657783	-0.0995214	0.33929
0.0328369	0.128405	-1.36028	-0.998718	0.620024	0.727648	-0.0821488	0.0144919	0.566298	-0.702133	-0.780952	-0.34877	-0.430574	0.222447	0.422711	0.19757	-0.0601899	0.124651
0.032959	0.16272	-1.3222	-0.782633	0.81258	0.865548	-0.138316	-0.215735	-0.123048	-1.05835	-0.55296	-0.396229	-0.356112	0.192643	0.506071	0.537001	-0.0181115	0.140256
0.0330811	0.0878624	-1.19209	0.193042	0.977981	0.932651	-0.260077	-0.145798	0.330835	0.0370098	-0.389714	-0.445118	-0.28107	0.160363	0.589227	0.0297127	0.0262389	0.985279
0.0332031	0.227741	-0.985608	-0.125927	1.09742	0.920502	-0.434151	-0.41014	0.0659417	-0.479072	-0.514449	-0.495026	-0.205969	0.126041	0.671643	0.412734	0.0723577	0.417636
0.0333252	-0.0180214	-0.727567	-0.413038	1.15743	0.830041	-0.640947	-1.00463	-0.226485	-0.526042	-0.465904	-0.545523	-0.131331	0.0901335	0.752784	-0.132868	0.119717	0.847414
0.0334473	0.130056	-0.448997	0.69203	1.15148	0.671537	-0.856861	-1.22609	0.407573	-1.26264	-0.0925613	-0.596159	-0.0576679	0.0531188	0.832118	0.2891	0.167767	-0.305422
0.0335693	0.146504	-0.18351	0.705147	1.08078	0.463412	-1.05707	-0.995416	-0.0919411	-0.725353	-0.629255	-0.646476	0.0145149	0.0154902	0.909119	-0.285514	0.215946	-0.028746
0.0336914	-0.234223	0.0366763	-0.144632	0.954223	0.230082	-1.21847	-0.959695	0.230744	0.479924	0.0252605	-0.696002	0.0847278	-0.0222479	0.983274	0.170114	0.26368	0.126556
0.0338135	-0.0523498	0.184572	0.458364	0.787321	-0.000913521	-1.32246	-1.17959	0.43804	-0.646468	-0.338587	-0.744264	0.152499	-0.0595846	1.05409	-0.423855	0.310391	0.387901
0.0339355	-0.121952	0.241642	0.76207	0.600429	-0.202178	-1.35715	-1.00065	0.486412	1.35163	-0.233046	-0.790787	0.217377	-0.0960076	1.12107	0.0595419	0.355502	-1.28551
0.0340576	-0.43532	0.200045	-0.227118	0.416354	-0.349712	-1.31884	-0.365106	0.465755	0.368883	-0.0516343	-0.835098	0.278939	-0.131008	1.18378	-0.543946	0.398441	0.175029
0.0341797	-0.129155	0.0636246	-0.325069	0.257672	-0.425789	-1.21246	0.0287291	0.834579	-0.441567	-0.180644	-0.876734	0.336788	-0.164085	1.24179	-0.0392196	0.438647	-0.214534
0.0343018	-0.111016	-0.152495	0.0412383	0.144051	-0.42109	-1.05107	0.0394662	0.9524	0.345421	-0.261113	-0.91524	0.390561	-0.19475	1.29469	-0.642397	0.475577	-0.725466
0.0344238	-0.549307	-0.423646	-0.516019	0.0899133	-0.335847	-0.854323	0.282637	0.358249	0.322894	0.16447	-0.95018	0.43993	-0.222535	1.34212	-0.123263	0.508709	-1.35548
0.0345459	-0.200645	-0.718494	-0.921117	0.102701	-0.179864	-0.646135	0.832973	1.36002	1.54526	-0.452792	-0.981136	0.484604	-0.246992	1.38376	-0.716478	0.537546	-1.70139
0.034668	0.039323	-1.00273	-0.743091	0.181958	0.0286052	-0.451891	1.00364	0.559255	0.825819	0.115645	-1.00771	0.524333	-0.267701	1.41931	-0.190266	0.561627	-1.91788
0.03479	-0.232112	-1.24312	-0.644338	0.319348	0.264996	-0.295411	0.648733	0.354832	0.230706	-0.197154	-1.02955	0.55891	-0.284274	1.44854	-0.76422	0.580522	-0.552077
0.0349121	-0.187413	-1.41146	-0.720961	0.499602	0.501319	-0.196112	0.423921	1.22553	-1.27915	-0.223215	-1.0463	0.588171	-0.296358	1.47123	-0.238572	0.593846	-1.21011
0.0350342	0.00207504	-1.48794	-0.838002	0.702287	0.709475	-0.166667	0.494669	-0.141025	-1.46697	-0.057676	-1.05767	0.611997	-0.303639	1.48724	-0.784471	0.601256	-0.613744
0.0351562	0.376238	-1.46355	-0.429623	0.904206	0.864598	-0.211475	0.24413	0.414158	-0.513546	-0.173155	-1.06339	0.630317	-0.305847	1.49645	-0.267246	0.60246	-0.40972
0.0352783	0.1039	-1.34117	0.153549	1.08212	0.948019	-0.32609	-0.446418	0.516117	-1.03928	-0.388251	-1.06325	0.643104	-0.302757	1.4988	-0.776945	0.597215	0.983336
0.0354004	-0.0373664	-1.13532	-0.150175	1.21551	0.949517	-0.497714	-0.881951	-0.290538	-1.92899	0.0864691	-1.05704	0.650382	-0.294192	1.49428	-0.276103	0.585333	-0.118177
0.0355225	0.307427	-0.870456	-0.0784966	1.28901	0.868566	-0.706682	-0.837086	0.238002	0.112816	-0.573082	-1.04465	0.652218	-0.280027	1.48292	-0.742232	0.566685	-0.185013
0.0356445	0.0774557	-0.578146	0.923118	1.29425	0.714439	-0.928775	-0.915207	0.277233	-1.43904	-0.0914915	-1.02598	0.648728	-0.26019	1.46481	-0.265716	0.541199	-0.413215
0.0357666	0.421181	-0.293336	0.690258	1.23088	0.505145	-1.13808	-1.28554	-0.0181385	-0.54774	-0.323321	-1.00099	0.640071	-0.234662	1.44007	-0.681786	0.508863	-0.814125
0.0358887	0.0984313	-0.0502204	0.0345201	1.10665	0.265321	-1.31006	-1.30272	0.194506	-1.10865	-0.437401	-0.969676	0.626453	-0.203481	1.40888	-0.237394	0.469727	-1.30049
0.0360107	-0.318862	0.121814	0.866612	0.936535	0.0233314	-1.4245	-0.76671	0.845341	-1.61635	-0.279078	-0.932103	0.608119	-0.166737	1.37148	-0.597883	0.423903	-0.459328
0.0361328	0.473222	0.2017	0.941294	0.740985	-0.192094	-1.46793	-0.336325	0.140814	0.998937	-0.326105	-0.888374	0.585356	-0.124579	1.32812	-0.193136	0.371562	-1.06978
0.0362549	0.0401386	0.179231	-0.216736	0.543538	-0.355273	-1.43523	-0.27701	0.784075	-1.34641	-0.63989	-0.838644	0.558487	-0.0772082	1.27911	-0.493551	0.312938	-0.434044
0.036377	-0.422153	0.0563148	0.0173621	0.368045	-0.446641	-1.33031	-0.0100335	1.30081	1.95942	-0.0935894	-0.783118	0.527872	-0.0248816	1.22481	-0.135556	0.248322	-0.927823
0.036499	-0.199635	-0.153193	0.440991	0.235847	-0.455103	-1.16567	0.656264	0.258579	2.02047	-0.731553	-0.722047	0.493901	0.0320933	1.16559	-0.37248	0.178065	-1.39123
0.0366211	-0.00191802	-0.425085	-0.547092	0.163238	-0.379384	-0.96095	1.05723	1.46726	0.0982774	-0.315069	-0.655729	0.456992	0.0933586	1.10188	-0.0677954	0.102572	-1.24552
0.0367432	0.128328	-0.727625	-0.834239	0.159514	-0.228228	-0.740615	0.903672	0.994488	-0.820455	-0.429535	-0.584507	0.41759	0.158509	1.03413	-0.238906	0.0222975	0.816275
0.0368652	-0.445542	-1.02529	-0.271308	0.225838	-0.0193908	-0.531069	0.792076	0.516939	-0.308218	-0.577528	-0.508766	0.37616	0.227095	0.962799	0.00658997	-0.0622508	-0.360534
0.0369873	-0.222054	-1.28295	-0.543792	0.35507	0.222428	-0.357517	0.993157	1.28512	0.873533	-0.418142	-0.42893	0.333183	0.298625	0.8884	-0.0974749	-0.150523	-0.731606
0.0371094	0.0355943	-1.47006	-0.864051	0.532573	0.468499	-0.24096	0.915984	0.44898	0.305804	-0.352637	-0.345459	0.289154	0.372573	0.811445	0.0837588	-0.241927	-0.640838
0.0372314	-0.186283	-1.56431	-0.493921	0.737912	0.689459	-0.195678	0.305901	0.510135	0.467772	-0.735676	-0.258849	0.244577	0.448378	0.732467	0.0468975	-0.335834	-0.30092
0.0373535	0.0836805	-1.55428	-0.116844	0.947249	0.858803	-0.227496	-0.194735	0.465145	-1.21988	-0.117384	-0.169623	0.199959	0.525451	0.652007	0.15972	-0.431587	-0.0975551
0.0374756	-0.144286	-1.44085	0.00334594	1.13615	0.956042	-0.333064	-0.238785	0.268492	-1.60071	-0.693783	-0.0783283	0.155808	0.603182	0.570613	0.189187	-0.528501	-0.186308
0.0375977	-0.0070698	-1.23717	-0.024962	1.28248	0.969163	-0.500211	-0.374753	0.0394481	-0.757527	-0.343686	0.0144633	0.112626	0.680939	0.488836	0.230477	-0.625869	-1.3584
0.0377197	0.40566	-0.96713	0.36279	1.36901	0.896088	-0.709364	-0.880592	0.148418	-1.10512	-0.342038	0.108165	0.0709083	0.75808	0.407224	0.324421	-0.722971	-0.667526
0.0378418	-0.0143503	-0.662562	0.999873	1.38553	0.744958	-0.935846	-1.1453	0.28845	-0.680427	-0.501403	0.202177	0.0311345	0.833957	0.326316	0.292173	-0.819081	-0.256223
0.0379639	-0.232025	-0.359517	0.682036	1.33001	0.5332	-1.15279	-0.82853	-0.151389	1.02028	-0.368577	0.295893	-0.00623198	0.907916	0.246643	0.447834	-0.913466	0.425645
0.0380859	0.204527	-0.0939864	0.41467	1.20896	0.28549	-1.33434	-0.512844	0.613735	0.418021	-0.190482	0.388703	-0.0407496	0.97931	0.168718	0.341234	-1.0054	-0.394346
0.038208	0.310073	0.102364	1.21755	1.03663	0.0308417	-1.45872	-0.561838	0.331694	0.156367	-0.647092	0.479999	-0.0720023	1.0475	0.0930354	0.555026	-1.09417	0.762613
0.0383301	0.00791377	0.20597	0.988319	0.833385	-0.200825	-1.51085	-0.437653	0.512164	0.840586	0.00158678	0.569182	-0.0996036	1.11187	0.0200657	0.374499	-1.17906	0.779618
0.0384521	0.11264	0.2042	-0.0433658	0.623308	-0.382243	-1.48417	0.179419	1.02266	-0.368779	-0.513641	0.655662	-0.1232	1.17182	-0.0497477	0.642103	-1.25941	0.070337
0.0385742	0.10395	0.0968998	0.46102	0.431373	-0.492049	-1.38144	0.689031	0.685508	0.743408	-0.262096	0.738869	-0.142472	1.22677	-0.115992	0.389344	-1.33456	0.657605
0.0386963	0.00130369	-0.103546	0.683788	0.280486	-0.517345	-1.21446	0.682546	1.27172	1.509	-0.18483	0.818253	-0.157143	1.27618	-0.178289	0.705805	-1.40389	1.50624
0.0388184	-0.0038409	-0.373627	-0.558969	0.188761	-0.455265	-1.0027	0.681642	0.903881	-0.388798	-0.36135	0.893291	-0.166975	1.31955	-0.236298	0.383782	-1.46683	0.861318
0.0389404	0.0799398	-0.681459	-0.556842	0.167361	-0.313349	-0.771004	1.0529	1.23086	1.56732	-0.306199	0.963489	-0.171773	1.35641	-0.289716	0.74361	-1.52284	0.613613
0.0390625	0.177278	-0.990533	0.151111	0.219146	-0.108685	-0.546659	1.24859	1.08599	0.654808	-0.0428141	1.02839	-0.171391	1.38635	-0.338283	0.356548	-1.57144	-0.824473
0.0391846	-0.119854	-1.26403	-0.56075	0.338298	0.134087	-0.356145	0.876664	0.647028	-1.01657	-0.588565	1.08758	-0.165729	1.409	-0.381785	0.753824	-1.6122	-0.571287
0.0393066	0.24036	-1.4692	-0.872295	0.510981	0.385683	-0.221991	0.4864	1.20021	-0.904447	0.0367278	1.14067	-0.154734	1.42406	-0.420051	0.307153	-1.64475	1.06549
0.0394287	0.0861711	-1.58125	-0.048194	0.716943	0.615635	-0.160071	0.514969	0.249304	-1.1296	-0.42616	1.18734	-0.138403	1.43126	-0.452959	0.735632	-1.66877	1.57881
0.0395508	-0.360593	-1.58632	0.0578261	0.93189	0.795914	-0.177697	0.470974	0.485036	-0.791544	-0.298471	1.2273	-0.116784	1.43042	-0.480432	0.235921	-1.68402	-0.552875
0.0396729	0.192485	-1.48318	-0.170465	1.13035	0.904268	-0.272708	-0.0386814	0.483789	-1.87557	-0.183909	1.26033	-0.0899737	1.4214	-0.502444	0.689132	-1.69032	-0.32516
0.0397949	-0.12617	-1.28341	0.271732	1.28868	0.926886	-0.433704	-0.474174	-0.161421	-2.61931	-0.36996	1.28624	-0.0581165	1.40414	-0.519015	0.143992	-1.68755	0.508555
0.039917	0.0278505	-1.01009	0.777757	1.38787	0.860069	-0.641362	-0.375861	0.231585	-0.723445	-0.421098	1.30491	-0.0214062	1.37864	-0.530215	0.615331	-1.67568	0.706658
0.0400391	0.257255	-0.695075	0.918646	1.41584	0.7107	-0.87071	-0.229366	0.1221	-0.987345	-0.0818362	1.31627	0.0199171	1.34496	-0.536159	0.0332958	-1.65474	0.273768
0.0401611	-0.39825	-0.375282	0.77433	1.36885	0.495466	-1.09408	-0.477631	0.06741	-1.27094	-0.699228	1.32032	0.065568	1.30323	-0.53701	0.516124	-1.62482	-0.520306
0.0402832	-0.163373	-0.0882958	0.921323	1.25201	0.238896	-1.28441	-0.633579	0.127985	0.245903	-0.117761	1.3171	0.115219	1.25366	-0.532973	-0.0934938	-1.58609	-0.283459
0.0404053	-0.0688843	0.132076	1.40862	1.07869	-0.029521	-1.41841	-0.246314	0.741565	-0.502316	-0.504757	1.30671	0.1685	1.19649	-0.524297	0.394226	-1.5388	1.32854
0.0405273	0.0942851	0.259829	0.978002	0.868997	-0.278834	-1.47944	0.189484	0.329626	1.27138	-0.480392	1.28932	0.225007	1.13206	-0.51127	-0.233038	-1.48326	1.7549
0.0406494	-0.117527	0.27988	0.323867	0.647373	-0.480303	-1.45942	0.180427	0.688625	-0.555073	-0.328545	1.26513	0.284298	1.06076	-0.49422	0.253097	-1.41983	1.06793
0.0407715	-0.277676	0.189897	0.876362	0.43975	-0.610822	-1.35988	0.170846	1.4953	-0.575029	-0.474076	1.23442	0.345901	0.983012	-0.473506	-0.381434	-1.34896	0.160406
0.0408936	0.534214	0.000616233	0.748969	0.270473	-0.655686	-1.19179	0.623038	0.414125	-0.898049	-0.611431	1.1975	0.409319	0.89933	-0.44952	0.0968285	-1.27113	0.901075
0.0410156	0.017266	-0.265383	-0.454114	0.159411	-0.610365	-0.974304	1.0623	1.5179	-1.59351	-0.168357	1.15475	0.474028	0.810256	-0.422683	-0.534333	-1.18691	-0.330491
0.0411377	-0.268238	-0.576318	-0.151114	0.119589	-0.481073	-0.732464	0.976831	1.37832	0.690846	-0.795002	1.10658	0.539487	0.716386	-0.393438	-0.0699832	-1.09688	-1.34598
0.0412598	0.200638	-0.894944	0.408068	0.155617	-0.284065	-0.494287	0.797791	0.506343	-0.69778	-0.236757	1.05344	0.605141	0.618356	-0.362249	-0.687078	-1.0017	-0.252346
0.0413818	0.213543	-1.18296	-0.624728	0.26312	-0.0437302	-0.287413	1.02563	1.54212	-1.81086	-0.493461	0.995824	0.670424	0.516837	-0.329596	-0.242382	-0.90206	0.123171
0.0415039	0.530827	-1.40553	-0.700206	0.429218	0.210279	-0.135823	1.23013	0.66913	-2.03213	-0.514117	0.934266	0.734764	0.412535	-0.295969	-0.834855	-0.798677	0.590434
0.041626	0.27017	-1.53549	0.365074	0.634023	0.44656	-0.0569694	0.900147	0.38854	-2.16464	-0.300222	0.869323	0.797588	0.306177	-0.261868	-0.415211	-0.692304	0.62781
0.041748	-0.0857558	-1.5565	0.0646795	0.852975	0.635686	-0.0596792	0.464555	0.704759	-2.40819	-0.335831	0.801577	0.858328	0.198512	-0.227794	-0.972852	-0.583717	-0.350865
0.0418701	0.150248	-1.46512	-0.261758	1.05973	0.753715	-0.143076	0.466699	0.208004	-1.65134	-0.518194	0.731634	0.916424	0.0903012	-0.194246	-0.583273	-0.473707	0.554814
0.0419922	0.352577	-1.2712	0.68049	1.22927	0.785047	-0.296655	0.521867	-0.154326	-0.596464	0.0600799	0.660112	0.971329	-0.0176871	-0.161719	-1.09641	-0.363072	1.73476
0.0421143	0.0130145	-0.996778	1.04368	1.34088	0.724307	-0.5015	0.114996	0.203577	-1.75801	-0.509864	0.587639	1.02252	-0.124685	-0.130693	-0.741499	-0.252618	0.58061
0.0422363	-0.287222	-0.673485	0.749227	1.38062	0.577014	-0.732513	-0.340086	0.120919	-2.03345	0.0432526	0.514849	1.06948	-0.22993	-0.101639	-1.20119	-0.143142	-0.927019
0.0423584	0.187219	-0.338847	1.01531	1.34298	0.358953	-0.961379	-0.275899	-0.470689	-1.19789	-0.0475154	0.442373	1.11173	-0.332674	-0.0750028	-0.885107	-0.0354331	-0.274322
0.0424805	0.2093	-0.0318307	1.42131	1.23159	0.094333	-1.15993	-0.0535432	0.67686	-2.41633	-0.0701862	0.370838	1.14883	-0.432187	-0.0512111	-1.28332	0.0697384	0.36776
0.0426025	-0.35254	0.211768	1.40479	1.05879	-0.187073	-1.3035	-0.218143	0.153536	-0.446976	0.201901	0.300856	1.18037	-0.527765	-0.0306617	-1.00975	0.171626	-0.114455
0.0427246	-0.618453	0.363588	1.01198	0.844214	-0.453446	-1.37385	-0.402194	0.170906	-1.3722	0.307475	0.233022	1.20595	-0.618736	-0.0137217	-1.33951	0.269514	-0.904582
0.0428467	-0.15408	0.406092	0.83307	0.612498	-0.674702	-1.36141	-0.0463255	1.34329	-1.127	0.086191	0.167911	1.22527	-0.704464	-0.000723848	-1.11168	0.362724	-2.05677
0.0429688	0.0106423	0.334678	1.13947	0.390356	-0.826071	-1.26637	0.484473	0.425351	1.76128	0.779379	0.106067	1.23801	-0.784357	0.00803641	-1.3672	0.45062	-1.21621
0.0430908	-0.238146	0.15827	0.693656	0.203436	-0.891053	-1.09876	0.59399	1.18	1.68838	0.279993	0.0480032	1.24394	-0.857874	0.012304	-1.18781	0.532613	0.0574098
0.0432129	0.0529876	-0.1017	-0.176701	0.0732776	-0.863406	-0.877231	0.589745	1.37369	1.26436	0.793281	-0.00580466	1.24288	-0.924522	0.0118664	-1.36464	0.608169	0.0631609
0.043335	-0.298958	-0.413801	0.258442	0.0147418	-0.747911	-0.626891	1.02141	0.895201	1.5659	0.837469	-0.0549225	1.23466	-0.983869	0.00655636	-1.23589	0.676812	-1.05394
0.043457	-0.0520399	-0.740303	0.449507	0.0342338	-0.559834	-0.376322	1.53512	1.28958	0.504455	0.79656	-0.0989615	1.21922	-1.03554	-0.00374706	-1.33097	0.738126	-0.363266
0.0435791	0.295702	-1.04163	-0.633162	0.128915	-0.323135	-0.154193	1.51366	0.963239	-1.35795	1.05843	-0.137582	1.19651	-1.07924	-0.0191166	-1.25449	0.791763	0.923346
0.0437012	-0.268176	-1.28107	-0.383377	0.287013	-0.0676444	0.0141527	1.24521	0.875372	-0.122122	1.26623	-0.170496	1.16656	-1.11472	-0.0395762	-1.26622	0.837444	0.0506741
0.0438232	0.325614	-1.42913	0.612529	0.489182	0.174471	0.109722	1.31868	0.450997	-2.56124	0.953049	-0.19747	1.12943	-1.14181	-0.0650999	-1.24312	0.874958	-0.508199
0.0439453	0.480589	-1.46703	-0.0466608	0.710781	0.372529	0.122149	1.44574	0.560061	-3.59674	1.674	-0.218329	1.08527	-1.16041	-0.0956125	-1.1714	0.904172	0.0917792
0.0440674	0.312489	-1.38903	-0.199198	0.924767	0.500979	0.0509559	1.03983	0.100037	-1.99518	1.19728	-0.232955	1.03425	-1.1705	-0.130989	-1.20221	0.925024	0.0154908
0.0441895	0.19242	-1.2031	1.07653	1.1049	0.542459	-0.0943676	0.408816	-0.162853	-2.07289	1.58443	-0.241291	0.976612	-1.17213	-0.171056	-1.04841	0.937528	1.45506
0.0443115	-0.139384	-0.930012	1.09956	1.22884	0.489881	-0.295465	0.202451	0.164665	-1.92772	1.675	-0.243339	0.912643	-1.16542	-0.215593	-1.13309	0.941771	0.22888
0.0444336	0.362154	-0.600937	0.601209	1.28084	0.347295	-0.527274	0.200369	-0.452043	-1.13705	1.55665	-0.239165	0.842679	-1.15055	-0.264333	-0.900038	0.937918	-1.2236
0.0445557	-0.00560883	-0.253758	1.37469	1.25357	0.129443	-0.760991	-0.173468	0.035045	-1.53325	1.70273	-0.228893	0.767106	-1.12779	-0.316964	-1.03793	0.926202	-0.363145
0.0446777	0.161318	0.0714024	1.77472	1.14909	-0.139971	-0.96749	-0.635971	-0.0641429	0.254508	1.93695	-0.212706	0.68635	-1.09747	-0.373134	-0.729874	0.90693	0.877334
0.0447998	0.379889	0.336941	1.25369	0.978558	-0.431074	-1.12079	-0.539698	0.123685	0.134604	1.46139	-0.190848	0.600881	-1.05998	-0.43245	-0.91973	0.880476	0.039825
0.0449219	-0.521887	0.512242	1.16471	0.760994	-0.711359	-1.20115	-0.108847	0.476184	-1.18546	2.10651	-0.163616	0.511206	-1.01578	-0.494486	-0.542196	0.847277	-0.259179
0.0450439	-0.143738	0.577332	1.36162	0.521012	-0.949544	-1.19744	0.0185384	0.363958	0.876403	1.59714	-0.131362	0.417864	-0.965381	-0.55878	-0.782137	0.807832	0.230594
0.045166	-0.132772	0.525278	1.18545	0.285937	-1.11929	-1.10849	0.0345707	1.16478	-0.536894	1.78223	-0.0944904	0.321426	-0.909351	-0.624842	-0.341858	0.762696	1.12651
0.0452881	-0.39604	0.363047	0.622673	0.0825747	-1.20233	-0.943245	0.535105	0.648578	-1.57052	1.83975	-0.0534503	0.222487	-0.848306	-0.692158	-0.629386	0.712474	0.868848
0.0454102	-0.144659	0.110716	0.251041	-0.0659715	-1.1907	-0.719731	1.27024	1.2125	-0.488344	1.61036	-0.00873573	0.121663	-0.782903	-0.760192	-0.134142	0.65782	0.357569
0.0455322	-0.164834	-0.20088	0.53499	-0.143043	-1.08764	-0.462938	1.54866	1.37336	-0.484059	1.57186	0.0391201	0.019585	-0.71384	-0.828389	-0.46613	0.599425	-1.04043
0.0456543	0.0155563	-0.533775	0.311313	-0.140419	-0.907304	-0.20186	1.50831	0.63007	-0.974809	1.7935	0.0895495	-0.0831024	-0.641842	-0.896187	0.0754021	0.538013	0.275403
0.0457764	-0.224751	-0.847364	-0.505504	-0.059316	-0.67304	0.0339466	1.75555	1.37913	-0.297904	1.14131	0.141955	-0.18575	-0.56766	-0.963011	-0.297299	0.474339	1.09754
0.0458984	-0.337517	-1.10322	-0.0310959	0.0897337	-0.414674	0.217876	2.09762	0.672285	-0.000265612	1.66559	0.195715	-0.287707	-0.492063	-1.02829	0.281123	0.409174	0.791965
0.0460205	-0.302843	-1.26964	0.617313	0.288102	-0.164959	0.329448	1.88198	0.369712	-1.39904	1.13096	0.250188	-0.388326	-0.415832	-1.09144	-0.127933	0.343306	-0.0835403
0.0461426	-0.020072	-1.32546	-0.173815	0.51125	0.0443085	0.356757	1.27857	0.523337	-1.12557	1.11691	0.304721	-0.486968	-0.33975	-1.1519	0.477447	0.277526	1.65448
0.0462646	0.47919	-1.26257	0.0135287	0.731622	0.186075	0.297908	0.973459	0.0141451	-2.67577	1.13559	0.358651	-0.58301	-0.264598	-1.20911	0.0369815	0.212627	1.66058
0.0463867	0.0740855	-1.08691	1.318	0.9219	0.241255	0.161269	0.876138	-0.302553	-4.06373	0.843824	0.411316	-0.675844	-0.191146	-1.26254	0.659044	0.149391	0.231019
0.0465088	-0.276234	-0.817823	0.970487	1.05824	0.201018	-0.0355052	0.386351	-0.197998	-1.32392	0.641406	0.462058	-0.764889	-0.120147	-1.31167	0.192674	0.0885859	-0.528846
0.0466309	0.0517833	-0.485754	0.569638	1.12312	0.0678652	-0.267551	-0.317785	-0.149545	-2.13649	0.892276	0.510228	-0.849588	-0.0523303	-1.35599	0.821002	0.0309572	0.252036
0.0467529	0.349045	-0.128699	1.74701	1.10741	-0.144648	-0.50574	-0.528363	-0.828208	-0.790881	0.140249	0.555194	-0.929419	0.0116055	-1.39504	0.334748	-0.0227798	1.47531
0.046875	-0.197184	0.212306	1.8925	1.01149	-0.413495	-0.720132	-0.315556	0.208101	-2.36827	0.58553	0.596348	-1.0039	0.0709999	-1.42839	0.958973	-0.0719457	3.67402
0.0469971	-0.116781	0.498039	1.0623	0.845234	-0.708897	-0.883541	-0.32325	-0.0653468	-3.06109	0.112143	0.633108	-1.07257	0.125235	-1.45565	0.459319	-0.115904	1.48459
0.0471191	0.535678	0.695759	1.44026	0.626855	-0.997843	-0.974772	-0.465076	-0.353917	-0.967167	-0.0118913	0.664926	-1.13504	0.173744	-1.47646	1.06932	-0.154066	1.40504
0.0472412	0.12651	0.783102	1.76227	0.380774	-1.24801	-0.981162	-0.101248	1.14467	-1.18615	0.0343827	0.691293	-1.19095	0.216012	-1.49051	0.563143	-0.185898	2.68285
0.0473633	0.0382337	0.750762	1.03654	0.134741	-1.43161	-0.900098	0.653748	0.189521	0.264047	-0.203023	0.711742	-1.24	0.251584	-1.49752	1.14921	-0.210926	3.1756
0.0474854	-0.39279	0.603624	0.634982	-0.0834441	-1.52867	-0.739357	1.08154	0.765406	-0.606611	-0.481077	0.725856	-1.28191	0.280072	-1.4973	0.64372	-0.228738	1.06365
0.0476074	-0.36532	0.36022	0.727728	-0.249226	-1.52947	-0.5162	1.18119	1.47527	0.341863	-0.110659	0.733269	-1.31651	0.301152	-1.48966	1.19675	-0.238993	0.173442
0.0477295	0.397666	0.0505561	0.587795	-0.344209	-1.43568	-0.255336	1.56406	0.583591	0.169591	-0.837794	0.733671	-1.34363	0.314574	-1.4745	0.699373	-0.24142	0.0215616
0.0478516	-0.00886248	-0.287423	0.0961553	-0.358355	-1.26017	0.0139934	2.14406	1.14474	-0.507909	-0.391995	0.726812	-1.36318	0.320158	-1.45176	1.211	-0.235821	1.27255
