Time	Clean	Noisy	Reconstructed
0.462524	1.75419	2.80718	1.91582
0.462646	1.93171	4.43757	2.97307
0.462769	1.99909	3.9399	1.72558
0.462891	1.94832	-0.360563	2.87358
0.463013	1.78533	1.86554	1.34391
0.463135	1.52922	2.99476	0.995525
0.463257	1.21009	3.78522	1.57577
0.463379	0.865409	-0.680876	0.48382
0.463501	0.53565	0.775825	-0.776168
0.463623	0.259495	1.13288	0.449866
0.463745	0.0692757	0.295107	0.350549
0.463867	-0.0128405	2.0647	-1.04032
0.463989	0.0225372	1.85569	0.0229719
0.464111	0.170914	0.269421	-0.392957
0.464233	0.414439	1.46418	0.017425
0.464355	0.724012	-1.56057	0.523686
0.464478	1.06272	3.65386	0.0562712
0.4646	1.39017	2.62289	1.36482
0.464722	1.6673	2.81935	1.87056
0.464844	1.86093	0.95027	1.26055
0.464966	1.94771	-2.6263	1.448
0.465088	1.91687	1.26506	1.76634
0.46521	1.77148	0.202688	2.4725
0.465332	1.5281	2.62685	2.03769
0.465454	1.21482	4.44764	2.54426
0.465576	0.867952	1.43801	0.488269
0.465698	0.527737	2.29214	0.77827
0.46582	0.233609	3.94905	1.48812
0.465942	0.0195411	-1.17432	-1.30123
0.466064	-0.089962	0.0391136	0.508897
0.466187	-0.0827544	0.848209	0.293168
0.466309	0.0395193	-1.92283	-1.57779
0.466431	0.261618	0.402094	-0.735479
0.466553	0.556502	0.185735	-0.549384
0.466675	0.888521	2.16985	1.16818
0.466797	1.21762	4.88597	2.05798
0.466919	1.50408	-0.608529	1.15118
0.467041	1.71315	1.60877	2.31684
0.467163	1.81922	4.81872	3.56203
0.467285	1.8088	2.11414	4.1812
0.467407	1.6821	2.42497	1.53228
0.467529	1.45302	-0.0628827	1.53652
0.467651	1.14755	-2.86493	0.954913
0.467773	0.800618	-0.874087	0.319035
0.467896	0.452056	1.35492	0.805793
0.468018	0.141852	1.18122	0.180007
0.46814	-0.0945511	4.90463	-0.0974249
0.468262	-0.230433	-1.85492	-1.72465
0.468384	-0.250954	0.871356	-1.63674
0.468506	-0.154899	-4.19354	-2.26716
0.468628	0.0451753	-1.46524	-0.950427
0.46875	0.324423	-0.585556	-0.425643
0.468872	0.648642	-2.59773	-0.0373258
0.468994	0.978303	-1.27841	0.370375
0.469116	1.27322	1.32689	2.1164
0.469238	1.49728	1.65225	2.91352
0.46936	1.62271	2.6335	2.15535
0.469482	1.63336	1.18302	1.29768
0.469604	1.5266	3.38201	1.80474
0.469727	1.31361	2.45918	2.56271
0.469849	1.0181	-0.93714	-0.0898729
0.469971	0.6735	3.7375	0.247972
0.470093	0.319001	0.129172	-0.584186
0.470215	-0.00504894	-5.07515	-0.982378
0.470337	-0.26191	-0.416515	-1.58916
0.470459	-0.422782	-4.2806	-1.40093
0.470581	-0.470203	-1.50406	-0.230191
0.470703	-0.400107	-0.998971	-1.36589
0.470825	-0.222303	-1.46302	-0.881136
0.470947	0.0406813	-2.09438	-1.57875
0.471069	0.356258	3.13198	-1.06909
0.471191	0.685623	-1.27901	0.520984
0.471313	0.988331	-1.29349	-0.124287
0.471436	1.22707	0.512587	1.60795
0.471558	1.37206	0.390513	1.04815
0.47168	1.40456	1.97797	0.423821
0.471802	1.31911	0.152388	0.551891
0.471924	1.12411	0.301625	1.28527
0.472046	0.840903	4.91966	2.11876
0.472168	0.501216	3.36515	1.04027
0.47229	0.143425	0.257253	0.594154
0.472412	-0.191967	-3.85354	-1.74873
0.472534	-0.467107	0.163871	-1.84883
0.472656	-0.651259	-0.118484	-1.06673
0.472778	-0.724427	-2.56551	-1.59181
0.4729	-0.679712	-4.88325	-2.74638
0.473022	-0.524128	-2.26056	-0.396746
0.473145	-0.277772	-3.0162	-1.84232
0.473267	0.0285447	-2.11207	-1.0507
0.473389	0.356933	-5.73787	-1.25163
0.473511	0.666894	-1.78879	-1.82336
0.473633	0.920098	4.85168	1.37517
0.473755	1.0849	1.34903	-1.23502
0.473877	1.14009	3.01205	2.65363
0.473999	1.07736	4.95441	2.93368
0.474121	0.902329	-2.88629	0.226793
0.474243	0.633843	-1.38503	-0.454302
0.474365	0.301776	0.191756	-0.25578
0.474487	-0.0565055	-0.132448	0.840698
0.474609	-0.400544	0.949279	0.626598
0.474731	-0.691563	-0.250749	0.00825734
0.474854	-0.897042	-0.413694	-1.75781
0.474976	-0.99455	-4.28465	-2.12766
0.475098	-0.974393	-0.209059	-1.57364
0.47522	-0.840753	2.02393	-1.64441
0.475342	-0.611197	0.0688456	-1.07468
0.475464	-0.314607	4.54356	0.874484
0.475586	0.0122327	-0.856214	0.29317
0.475708	0.32897	-0.306614	0.401277
0.47583	0.596447	0.356664	0.861196
0.475952	0.781318	-2.9555	-0.287381
0.476074	0.859984	2.63381	1.40523
0.476196	0.821375	4.96181	1.64321
0.476318	0.668257	-0.965166	-0.00981859
0.47644	0.416908	1.36099	2.11452
0.476562	0.0951944	4.25489	0.575971
0.476685	-0.260712	-3.15254	-0.950615
0.476807	-0.6106	-2.44331	-1.31121
0.476929	-0.914965	-1.68173	-1.64976
0.477051	-1.13966	-1.06225	-1.1248
0.477173	-1.25994	-4.2771	-2.60527
0.477295	-1.26336	-5.30944	-3.61018
0.477417	-1.15124	1.36739	-1.1387
0.477539	-0.938541	-3.52346	-1.4274
0.477661	-0.652069	-0.0963609	-1.9758
0.477783	-0.327322	1.01175	0.347256
0.477905	-0.00430241	-3.23378	-0.764539
0.478027	0.277197	0.859678	1.42922
0.478149	0.482293	0.864539	-0.40852
0.478271	0.585124	-0.352921	-0.76903
0.478394	0.5719	-0.926081	-0.87727
0.478516	0.442532	-4.18864	-1.80225
0.478638	0.210639	2.25852	0.87246
0.47876	-0.0980526	-1.48817	-0.753074
0.478882	-0.448748	-7.30508	-2.27839
0.479004	-0.801686	-3.73262	-2.44043
0.479126	-1.11683	-2.66194	-2.85299
0.479248	-1.35857	-4.17358	-3.05904
0.47937	-1.49997	-2.04992	-2.19485
0.479492	-1.5259	-0.655416	-1.06442
0.479614	-1.43483	-4.74953	-2.28823
0.479736	-1.23901	-2.49771	-2.70749
0.479858	-0.963055	-2.52736	-1.60923
0.47998	-0.640993	-1.75884	-3.06898
0.480103	-0.312283	-0.992491	-0.561409
0.480225	-0.0171505	-3.68037	-1.70432
0.480347	0.208155	-2.47761	-1.39648
0.480469	0.335638	2.57519	2.29696
0.480591	0.348857	4.2226	1.88226
0.480713	0.244867	4.19369	1.63294
0.480835	0.0345627	-0.507544	1.97635
0.480957	-0.258601	5.71899	0.424564
0.481079	-0.601378	0.210454	-1.47775
0.481201	-0.954653	-3.14145	-0.250267
0.481323	-1.27805	0.168315	-3.20641
0.481445	-1.5347	-3.80055	-4.29945
0.481567	-1.6956	1.02471	-2.52643
0.481689	-1.74298	-3.19998	-2.68718
0.481812	-1.67249	0.865167	-2.3938
0.481934	-1.49363	-0.238895	-1.45339
0.482056	-1.22867	-3.10337	-2.08469
0.482178	-0.910012	-1.57688	0.327271
0.4823	-0.576371	-1.34896	0.0533896
0.482422	-0.26821	-1.40996	-1.54174
0.482544	-0.0229613	-1.29795	1.19373
0.482666	0.129384	-2.53856	-0.740182
0.482788	0.169814	0.639533	-1.79505
0.48291	0.0925423	1.41963	-0.445396
0.483032	-0.0943141	-1.9351	-0.639134
0.483154	-0.369689	-3.00872	-1.08681
0.483276	-0.702051	1.59481	-0.342465
0.483398	-1.05313	-3.63955	-0.066149
0.483521	-1.38241	-0.548825	-1.70453
0.483643	-1.65194	-0.0877286	-1.3258
0.483765	-1.83077	-4.96383	-3.21685
0.483887	-1.89866	-4.63555	-4.79527
0.484009	-1.84838	0.980261	-1.54723
0.484131	-1.68666	-5.05344	-2.64062
0.484253	-1.43332	-1.07994	-0.948072
0.484375	-1.11897	-2.88942	-2.75889
0.484497	-0.781393	-4.60361	-3.58158
0.484619	-0.461083	-1.11351	-1.07384
0.484741	-0.196472	0.140361	-1.39865
0.484863	-0.0193971	1.89538	0.332904
0.484985	0.0486563	-2.95942	-0.693806
0.485107	-0.000913073	3.60487	0.402886
0.485229	-0.162807	-0.793976	0.229862
0.485352	-0.418451	-2.20366	-0.618909
0.485474	-0.738188	0.131382	-0.569839
0.485596	-1.08477	2.68765	0.785084
0.485718	-1.41777	-7.19002	-1.80538
0.48584	-1.69832	0.0344682	-1.67259
0.485962	-1.89371	1.60963	-0.635672
0.486084	-1.98127	-3.32208	-2.3465
0.486206	-1.95099	-1.33082	-2.10156
0.486328	-1.80676	-2.4895	-2.84237
0.48645	-1.56586	0.948517	-0.342576
0.486572	-1.25697	-1.9443	-0.744872
0.486694	-0.916726	-0.820944	-0.392331
0.486816	-0.585469	1.7437	-1.23829
0.486938	-0.302436	-2.65852	-1.90732
0.487061	-0.101151	-1.56846	-0.603985
0.487183	-0.00546804	-2.90574	-0.927293
0.487305	-0.0267589	3.18592	0.851422
0.487427	-0.16257	0.0124132	0.648611
0.487549	-0.396915	2.29242	-0.948523
0.487671	-0.702154	-1.20408	-0.944708
0.487793	-1.04226	-2.07033	-2.7159
0.487915	-1.37707	-4.62517	-3.797
0.488037	-1.66701	-1.51928	-0.766185
0.488159	-1.87777	-1.74802	-1.08031
0.488281	-1.98436	-3.1616	-2.92798
0.488403	-1.97405	-1.38544	-0.451233
0.488525	-1.84786	-6.25225	-4.28685
0.488647	-1.62045	-7.88716	-4.83455
0.48877	-1.31841	-0.594936	-2.5028
0.488892	-0.977079	-3.05719	-2.64687
0.489014	-0.636423	7.38322	1.73197
0.489136	-0.336291	0.0212026	-0.121027
0.489258	-0.111729	0.0613051	-1.29416
0.48938	0.0111586	-3.36506	-0.433694
0.489502	0.0182873	0.302101	0.668388
0.489624	-0.0907479	2.89002	-1.37902
0.489746	-0.302624	-3.80425	-1.90914
0.489868	-0.59186	-1.94832	-0.24011
0.48999	-0.923827	-3.09826	-1.93112
0.490112	-1.25883	-9.15603	-2.47991
0.490234	-1.55678	-6.19554	-2.77483
0.490356	-1.78194	-1.58427	-3.21307
0.490479	-1.90714	-0.704229	-2.75522
0.490601	-1.91695	0.143103	-0.21294
0.490723	-1.80956	-0.639822	-1.02227
0.490845	-1.59693	3.62087	1.80544
0.490967	-1.30341	2.40482	0.721864
0.491089	-0.962868	-0.357179	-1.41538
0.491211	-0.614705	0.228973	0.296861
0.491333	-0.299182	-2.51938	-0.201038
0.491455	-0.0526912	2.28128	2.46512
0.491577	0.096544	1.92002	1.86776
0.491699	0.131795	-2.04473	-1.55557
0.491821	0.0498	0.726545	-0.91496
0.491943	-0.138848	-0.102386	1.29363
0.492065	-0.410953	0.100453	1.01561
0.492188	-0.733452	-1.04966	0.461004
0.49231	-1.06732	2.06002	1.8779
0.492432	-1.37215	4.56817	1.25218
0.492554	-1.61097	-0.864737	-0.720495
0.492676	-1.75454	-0.785491	-1.58069
0.492798	-1.78484	-0.437373	-2.45757
0.49292	-1.69721	-3.71283	-0.539913
0.493042	-1.50084	-0.888489	-1.14556
0.493164	-1.21775	-0.55938	-1.65234
0.493286	-0.880161	-3.796	-0.50278
0.493408	-0.526705	1.55403	-0.147471
0.49353	-0.197857	-4.01422	-0.790585
0.493652	0.0688258	-0.580456	-0.596476
0.493774	0.243141	-0.643316	0.81456
0.493896	0.305798	3.31939	1.74989
0.494019	0.250698	2.40417	1.60797
0.494141	0.0856499	1.30679	0.139286
0.494263	-0.168551	1.1591	0.320628
0.494385	-0.480576	-3.63688	-0.915092
0.494507	-0.812256	-1.953	-0.674929
0.494629	-1.12309	1.34401	-1.09023
0.494751	-1.37501	-0.00919253	-1.33929
0.494873	-1.53688	1.97857	-0.244078
0.494995	-1.58819	-1.90293	-0.464207
0.495117	-1.52142	-3.02437	-3.90567
0.495239	-1.34298	-5.88342	-4.51001
0.495361	-1.07243	1.165	-1.43798
0.495483	-0.740194	-1.02201	-1.31591
0.495605	-0.383931	1.24389	-0.017965
0.495728	-0.0441356	2.39802	0.691661
0.49585	0.24066	2.5824	0.156174
0.495972	0.438422	3.2788	1.13007
0.496094	0.527399	2.44582	-0.0981757
0.496216	0.498681	-4.25522	0.160508
0.496338	0.357254	2.94314	1.16686
0.49646	0.121412	-2.61101	-1.87158
0.496582	-0.179406	-3.76834	-1.35755
0.496704	-0.508082	-1.05011	0.0782725
0.496826	-0.824202	0.0136182	0.891468
0.496948	-1.08882	-0.74036	-0.596247
0.49707	-1.26906	2.90095	0.0522822
0.497192	-1.34198	-1.97313	-1.44419
0.497314	-1.2973	-3.46436	-1.36576
0.497437	-1.13857	3.33648	1.50978
0.497559	-0.88282	-3.10595	-2.29328
0.497681	-0.558493	-1.86602	-0.630706
0.497803	-0.202117	1.79432	-0.067061
0.497925	0.146007	-4.81281	-1.69534
0.498047	0.44656	3.68158	1.0187
0.498169	0.665841	3.35393	1.00514
0.498291	0.77974	-1.96091	-1.52246
0.498413	0.776585	2.35307	1.24823
0.498535	0.658515	-0.286055	-0.4666
0.498657	0.441229	-2.52905	-1.2215
0.498779	0.152132	1.69645	2.14993
0.498901	-0.172894	-1.24151	-0.965666
0.499023	-0.493728	-3.44702	-1.5698
0.499146	-0.770737	0.845099	-0.638742
0.499268	-0.969454	-3.56546	-0.437211
0.49939	-1.06465	-1.08197	-0.435383
0.499512	-1.04328	-0.866465	-0.520595
0.499634	-0.906089	-1.89868	-0.00235865
0.499756	-0.667437	-1.66803	0.697981
0.499878	-0.353673	1.79601	0.952919
0.5	-4.21353e-14	-0.552334	-0.61097
0.500122	0.130249	-0.36412	1.09328
0.500244	0.259664	1.49625	1.29459
0.500366	0.387416	-2.76285	-1.2276
0.500488	0.512692	-1.23221	-0.0271386
0.50061	0.634697	0.459069	-0.244647
0.500732	0.752662	1.00589	0.41368
0.500854	0.865851	0.187585	1.51101
0.500977	0.973565	0.15607	2.15461
0.501099	1.07515	2.49407	-0.0111501
0.501221	1.17	-0.983682	1.16973
0.501343	1.25756	2.15965	0.540913
0.501465	1.33735	-0.0980251	-0.440033
0.501587	1.40891	4.82808	2.88331
0.501709	1.4719	-2.40199	-0.545557
0.501831	1.526	2.45537	0.953493
0.501953	1.57099	-1.63591	-1.05857
0.502075	1.60671	1.26518	-1.35
0.502197	1.63307	4.29741	2.16144
0.502319	1.65007	0.222479	1.15143
0.502441	1.65775	0.91472	1.60623
0.502563	1.65625	1.08733	2.61612
0.502686	1.64578	4.30857	2.82242
0.502808	1.62659	5.32635	3.37931
0.50293	1.59904	2.93782	1.66568
0.503052	1.56352	-2.45866	-1.01211
0.503174	1.52049	-2.13956	1.52379
0.503296	1.47047	0.319555	0.492389
0.503418	1.41401	2.31218	0.822397
0.50354	1.35173	1.26532	1.52504
0.503662	1.28428	3.76147	-0.444448
0.503784	1.21234	-3.02777	-2.28231
0.503906	1.13663	-2.65161	-1.26707
0.504028	1.05789	2.83683	0.961171
0.50415	0.976861	-2.42744	-0.0302881
0.504272	0.894311	3.76268	2.48144
0.504395	0.811002	-0.379967	0.95676
0.504517	0.727697	2.68305	-0.403463
0.504639	0.645145	1.80092	2.2262
0.504761	0.564083	-1.90636	-0.159824
0.504883	0.48522	1.33553	1.89551
0.505005	0.409239	2.35529	1.14115
0.505127	0.336789	-0.490574	-0.567304
0.505249	0.268477	3.93476	1.77761
0.505371	0.204866	3.01358	0.537934
0.505493	0.146467	0.0445368	0.0413534
0.505615	0.0937396	0.920412	0.804434
0.505737	0.047083	0.0572006	2.31136
0.505859	0.00683573	1.96873	0.185184
0.505981	-0.0267281	2.29956	1.73953
0.506104	-0.0534009	-1.63934	0.406248
0.506226	-0.0730431	-3.93419	-1.59712
0.506348	-0.0855844	2.76246	0.87057
0.50647	-0.0910242	1.01775	-0.759767
0.506592	-0.0894312	-3.70022	-0.722963
0.506714	-0.080943	0.627682	0.75471
0.506836	-0.0657646	-1.49227	-0.341992
0.506958	-0.0441664	-1.40868	0.178932
0.50708	-0.0164817	2.37922	1.97733
0.507202	0.016896	-1.14514	-0.0695128
0.507324	0.0555172	3.88583	2.59205
0.507446	0.0988799	3.95705	4.29627
0.507568	0.146434	4.18703	2.16025
0.50769	0.197588	0.838693	0.493783
0.507812	0.25171	-0.945379	0.175032
0.507935	0.308139	-0.641186	-1.64276
0.508057	0.366186	-1.8613	-1.46187
0.508179	0.425143	4.66953	1.29574
0.508301	0.484289	1.74771	1.14425
0.508423	0.542894	3.42693	2.28411
0.508545	0.600229	-2.47367	0.253829
0.508667	0.655571	0.149221	-0.484237
0.508789	0.708207	0.147187	1.99448
0.508911	0.757445	-1.45544	-0.13943
0.509033	0.802618	-2.30148	-0.0518469
0.509155	0.843089	0.554468	-0.0700938
0.509277	0.878257	-3.78818	-1.42373
0.509399	0.907565	2.54974	1.22512
0.509521	0.930502	-0.553679	-0.061077
0.509644	0.94661	-1.47682	0.0501643
0.509766	0.955486	-0.177527	-0.284427
0.509888	0.956788	3.422	1.23087
0.51001	0.950238	6.94191	2.21851
0.510132	0.935623	0.415308	0.438934
0.510254	0.912797	2.60937	1.41569
0.510376	0.881687	0.394768	-0.473045
0.510498	0.84229	1.80794	-0.288301
0.51062	0.794672	-3.0948	-0.746101
0.510742	0.738973	1.3158	-0.0945456
0.510864	0.675403	0.780264	1.06031
0.510986	0.604239	2.66006	-0.216013
0.511108	0.525827	-2.32737	-0.601922
0.51123	0.440577	-1.30768	0.625563
0.511353	0.348961	0.123151	0.852973
0.511475	0.251507	-1.63097	-0.063193
0.511597	0.148799	-3.35908	-0.859138
0.511719	0.0414675	-2.24938	-0.767401
0.511841	-0.0698109	-2.53569	-0.2144
0.511963	-0.184322	0.889866	-1.01973
0.512085	-0.301317	-0.623677	-2.21443
0.512207	-0.420023	-0.78245	-0.113154
0.512329	-0.539644	-3.18741	-1.37409
0.512451	-0.65937	-0.670875	-2.29201
0.512573	-0.778384	-6.64544	0.192812
0.512695	-0.895867	-3.47901	-2.17103
0.512817	-1.01101	-1.77307	-0.975431
0.512939	-1.123	3.00799	0.669021
0.513062	-1.23107	-2.77636	-2.04699
0.513184	-1.33445	-2.43137	-1.43425
0.513306	-1.43243	0.818163	-1.42899
0.513428	-1.5243	-3.13255	-3.92759
0.51355	-1.60943	-0.948104	-1.41872
0.513672	-1.68722	-5.5195	-2.69337
0.513794	-1.75712	1.38316	-1.72371
0.513916	-1.81864	-1.05812	-1.87884
0.514038	-1.87136	-0.861626	-3.20573
0.51416	-1.91492	2.4383	-0.449529
0.514282	-1.94902	-1.25276	-1.25615
0.514404	-1.97344	0.803616	-0.716216
0.514526	-1.98803	-4.25166	-5.06831
0.514648	-1.9927	-2.94868	-1.59929
0.514771	-1.98746	-2.83862	-2.311
0.514893	-1.97237	-5.09239	-4.35286
0.515015	-1.94758	-0.942903	-0.686828
0.515137	-1.91329	-2.01497	-3.60101
0.515259	-1.86979	-0.818441	-1.57907
0.515381	-1.81744	-3.67489	-1.67585
0.515503	-1.75665	-5.61431	-4.03073
0.515625	-1.68789	2.03466	-1.3033
0.515747	-1.61171	-4.06401	-1.29769
0.515869	-1.52869	-3.56645	-2.38218
0.515991	-1.43946	0.419837	0.872472
0.516113	-1.3447	6.69999	2.4208
0.516235	-1.24513	-1.32563	0.0641664
0.516357	-1.1415	-0.190053	-0.875294
0.516479	-1.03457	-3.85226	-2.26575
0.516602	-0.925138	-3.25322	-2.85465
0.516724	-0.814001	-0.871956	-0.454093
0.516846	-0.701967	-1.85186	-0.576541
0.516968	-0.589842	-3.18399	-2.09644
0.51709	-0.478425	1.0446	-0.327228
0.517212	-0.368498	-0.333737	-0.201478
0.517334	-0.260824	-0.794055	-1.71528
0.517456	-0.15614	-0.97367	-0.427849
0.517578	-0.0551473	0.638589	-1.00894
0.5177	0.0414889	2.80987	2.38157
0.517822	0.133149	1.93593	0.755734
0.517944	0.21926	0.0489144	-2.50031
0.518066	0.299306	0.0944264	-0.435585
0.518188	0.372826	-5.71928	-2.36654
0.518311	0.439421	0.670676	-1.54699
0.518433	0.498755	-0.636896	-1.63672
0.518555	0.55056	4.52553	1.76274
0.518677	0.594637	1.93933	0.347438
0.518799	0.630856	1.0902	0.280993
0.518921	0.659156	-3.24284	-0.728273
0.519043	0.679551	-1.19725	-0.461811
0.519165	0.692122	3.82487	2.41113
0.519287	0.69702	0.739894	-1.15744
0.519409	0.694464	0.512001	0.301675
0.519531	0.684739	-2.08946	-0.203854
0.519653	0.668191	0.205301	-0.519092
0.519775	0.645226	-2.8526	-0.35661
0.519897	0.616306	-3.74246	-2.33936
0.52002	0.581944	-3.98836	-0.890222
0.520142	0.542698	3.39137	0.838529
0.520264	0.49917	0.90851	0.35055
0.520386	0.451994	-2.12381	-0.717037
0.520508	0.401838	-3.90465	-1.57397
0.52063	0.349392	-1.73454	-1.53577
0.520752	0.295363	-0.485481	0.114369
0.520874	0.24047	0.506127	1.5092
0.520996	0.185439	1.65242	1.70085
0.521118	0.130991	5.00686	2.69606
0.52124	0.0778413	0.622015	1.92686
0.521362	0.0266894	-1.3909	-1.79072
0.521484	-0.0217854	-0.338146	1.11858
0.521606	-0.0669309	4.31243	2.93498
0.521729	-0.108128	1.07094	0.117365
0.521851	-0.144795	-1.54351	1.95894
0.521973	-0.176395	3.18205	1.2094
0.522095	-0.202439	-2.2343	-0.849671
0.522217	-0.222492	0.19979	1.07296
0.522339	-0.236174	-2.41532	-1.71532
0.522461	-0.243168	4.45425	1.40068
0.522583	-0.243218	3.09333	2.54991
0.522705	-0.236136	0.287783	1.3628
0.522827	-0.221801	2.15588	1.05194
0.522949	-0.200162	0.128796	-0.035333
0.523071	-0.171235	-0.414309	-1.70333
0.523193	-0.135109	-2.86698	-0.899336
0.523315	-0.0919417	2.77212	1.24327
0.523438	-0.0419583	-4.09769	-0.126092
0.52356	0.0145491	2.68229	2.626
0.523682	0.077224	0.11601	0.92232
0.523804	0.145648	-0.963643	-0.756416
0.523926	0.219346	2.71088	0.813776
0.524048	0.297788	0.956854	-1.32024
0.52417	0.380392	-1.32501	-0.0882878
0.524292	0.466535	-0.34108	0.604151
0.524414	0.55555	-1.17817	0.709491
0.524536	0.64674	3.18158	1.50257
0.524658	0.739375	-2.70081	-0.570599
0.52478	0.832705	-1.98825	-0.43107
0.524902	0.925965	-1.19691	-0.366254
0.525024	1.01838	4.30385	1.44973
0.525146	1.10916	-2.06852	1.36056
0.525269	1.19755	-2.16427	-2.35059
0.525391	1.28276	2.4319	0.602536
0.525513	1.36406	2.30217	-1.17093
0.525635	1.44072	-2.86212	-0.780699
0.525757	1.51204	0.85289	1.05254
0.525879	1.57735	1.47105	0.771072
0.526001	1.63605	-0.76622	0.711411
0.526123	1.68754	-1.22415	0.43512
0.526245	1.73131	4.41423	0.766698
0.526367	1.7669	7.52066	3.52246
0.526489	1.79388	2.86051	2.05029
0.526611	1.81193	5.33973	2.32433
0.526733	1.82075	5.34518	2.36979
0.526855	1.82014	2.86059	1.29409
0.526978	1.80996	1.65592	2.22228
0.5271	1.79015	-0.344334	-0.256954
0.527222	1.76072	-5.11958	0.053212
0.527344	1.72174	-2.74467	0.462258
0.527466	1.67336	1.70939	2.59979
0.527588	1.61582	4.45733	3.6664
0.52771	1.54941	0.102435	2.46005
0.527832	1.47449	6.12246	3.51025
0.527954	1.3915	0.499151	1.91841
0.528076	1.30091	3.09306	2.39661
0.528198	1.20329	-1.63592	1.21166
0.52832	1.09924	0.862763	1.32335
0.528442	0.989399	3.85533	1.63348
0.528564	0.874473	-0.260382	-0.263059
0.528687	0.755193	-1.6759	0.0998116
0.528809	0.632326	0.110275	0.144296
0.528931	0.506663	1.18638	0.834635
0.529053	0.379016	-0.628142	1.03118
0.529175	0.250213	-2.46581	0.18239
0.529297	0.121084	-0.379671	1.18113
0.529419	-0.00753706	-2.77402	0.33461
0.529541	-0.134825	1.8318	0.00693001
0.529663	-0.259966	-4.22412	-1.27793
0.529785	-0.382167	-0.557784	0.771254
0.529907	-0.500662	-0.116698	-1.46628
0.530029	-0.614715	-2.69517	-0.936079
0.530151	-0.723628	-0.677377	-0.630182
0.530273	-0.826748	0.477131	-1.12283
0.530396	-0.92347	-3.08664	-0.63238
0.530518	-1.01324	-1.47815	-0.608503
0.53064	-1.09557	-0.821673	-1.5537
0.530762	-1.17002	-0.508606	-3.15488
0.530884	-1.23622	-2.47344	-2.11847
0.531006	-1.29387	-2.50937	-2.05134
0.531128	-1.34275	0.275734	-1.19021
0.53125	-1.38268	-1.79427	-1.82017
0.531372	-1.41359	-0.870262	-1.96778
0.531494	-1.43546	-4.37325	-2.53014
0.531616	-1.44833	-4.34138	-2.44791
0.531738	-1.45235	-2.92421	-1.87319
0.53186	-1.4477	-5.02075	-3.00156
0.531982	-1.43466	-2.71394	-1.45802
0.532104	-1.41356	-2.32012	-2.35768
0.532227	-1.38478	1.11893	0.232666
0.532349	-1.34879	-4.63676	-0.417684
0.532471	-1.30608	0.110577	-1.07224
0.532593	-1.25722	-1.93863	-0.986906
0.532715	-1.2028	-3.21127	-1.60852
0.532837	-1.14347	1.38101	-0.949567
0.532959	-1.0799	1.04369	-0.565019
0.533081	-1.01279	-0.126143	-0.115242
0.533203	-0.942871	-2.49824	-0.74665
0.533325	-0.87088	-3.10276	-1.68958
0.533447	-0.797566	-1.02829	-0.918022
0.533569	-0.723679	-0.919297	-1.02405
0.533691	-0.649966	5.96982	1.13556
0.533813	-0.577163	-4.8784	-1.2807
0.533936	-0.505989	-2.3423	-1.14452
0.534058	-0.437138	2.00241	-0.132572
0.53418	-0.371277	0.288268	-0.820049
0.534302	-0.309037	0.64374	-0.908142
0.534424	-0.251008	-1.23973	-0.00470542
0.534546	-0.197735	0.150796	-0.575918
0.534668	-0.149711	1.62354	-0.236649
0.53479	-0.107377	2.06429	0.225011
0.534912	-0.0711127	0.690555	-0.765669
0.535034	-0.0412389	4.0891	0.568738
0.535156	-0.0180102	3.91932	0.581846
0.535278	-0.00161526	4.40184	0.454504
0.5354	0.00782539	-0.127164	0.443956
0.535522	0.0102604	-1.42785	-0.576885
0.535645	0.00570788	-1.93594	-0.279784
0.535767	-0.00574472	-0.150369	-1.1112
0.535889	-0.0239415	-2.81829	-1.57575
0.536011	-0.0486594	-2.75399	-1.10568
0.536133	-0.0796104	-2.11864	0.550786
0.536255	-0.116444	-2.11794	-1.09026
0.536377	-0.15875	2.22727	0.299985
0.536499	-0.206062	1.15878	-0.846664
0.536621	-0.257863	-4.1127	-0.944428
0.536743	-0.313589	-1.4647	-0.722281
0.536865	-0.372631	-2.83981	-1.53888
0.536987	-0.434347	-1.41637	-0.0440734
0.537109	-0.498062	0.381954	0.459276
0.537231	-0.563074	1.62214	-1.1269
0.537354	-0.628665	-0.779173	-0.47376
0.537476	-0.694103	-1.5485	-1.45138
0.537598	-0.758648	2.63851	-0.165205
0.53772	-0.821564	0.337603	0.278217
0.537842	-0.882117	1.48416	-0.233766
0.537964	-0.939591	-1.26456	0.209926
0.538086	-0.993287	-1.51086	-0.327664
0.538208	-1.04253	0.563042	-1.0477
0.53833	-1.08668	2.354	-0.151304
0.538452	-1.12514	0.198033	-0.860996
0.538574	-1.15734	-1.91352	-0.835133
0.538696	-1.18277	-0.591878	-0.395568
0.538818	-1.20098	-3.86195	-0.578177
0.53894	-1.21156	0.238115	-0.236852
0.539062	-1.21416	-2.05065	0.0176435
0.539185	-1.20852	-3.27601	-0.558334
0.539307	-1.19442	2.76019	-0.366468
0.539429	-1.17173	-2.13172	-0.571379
0.539551	-1.14036	0.42814	0.32896
0.539673	-1.10032	-1.69571	-0.445662
0.539795	-1.05168	2.68598	-0.696938
0.539917	-0.994597	-0.724983	-0.975054
0.540039	-0.929273	-1.47168	-0.59129
0.540161	-0.855996	-4.37051	-1.05899
0.540283	-0.775119	3.57913	-0.115131
0.540405	-0.68706	1.51173	-0.39244
0.540527	-0.592296	4.55349	-0.466687
