Time	Amplitude(Raw)		Time	Amplitude(windowed)		Hz	PSD		Time	Amplitude(denoised)
0.555664	-8.145		0.555664	-7.89726		2276	1.58421		0.555664	-0.931257
0.555908	-1.10689		0.555908	-1.07293		2277	1.97248		0.555908	-0.957588
0.556152	0.784428		0.556152	0.760153		2278	1.84771		0.556152	-0.965302
0.556396	-0.533595		0.556396	-0.51694		2279	2.00492		0.556396	-0.953806
0.556641	-3.43132		0.556641	-3.32331		2280	2.013		0.556641	-0.923076
0.556885	-2.08056		0.556885	-2.01451		2281	0.046639		0.556885	-0.873663
0.557129	-5.68434		0.557129	-5.50234		2282	1.06886		0.557129	-0.806675
0.557373	-1.63049		0.557373	-1.57784		2283	1.57794		0.557373	-0.723746
0.557617	-5.38773		0.557617	-5.2123		2284	8.87704		0.557617	-0.626978
0.557861	1.57054		0.557861	1.51898		2285	4.58254		0.557861	-0.518881
0.558105	-0.628135		0.558105	-0.60734		2286	0.620804		0.558105	-0.402289
0.55835	-4.7526		0.55835	-4.59394		2287	1.84177		0.55835	-0.280271
0.558594	-4.00133		0.558594	-3.86666		2288	3.59694		0.558594	-0.156029
0.558838	-4.96433		0.558838	-4.79587		2289	4.85444		0.558838	-0.0328003
0.559082	1.65153		0.559082	1.59503		2290	0.980195		0.559082	0.0862515
0.559326	2.13336		0.559326	2.05977		2291	0.310942		0.559326	0.198134
0.55957	-1.62906		0.55957	-1.57242		2292	7.70572		0.55957	0.300121
0.559814	-4.81114		0.559814	-4.64248		2293	18.2987		0.559814	0.38984
0.560059	0.635234		0.560059	0.612786		2294	8.63403		0.560059	0.465348
0.560303	2.65031		0.560303	2.5559		2295	3.10614		0.560303	0.525185
0.560547	3.10019		0.560547	2.98887		2296	0.557047		0.560547	0.568422
0.560791	8.67761		0.560791	8.36355		2297	0.379266		0.560791	0.594682
0.561035	0.296553		0.561035	0.285735		2298	1.69303		0.561035	0.604152
0.561279	1.10838		0.561279	1.06763		2299	1.95619		0.561279	0.597564
0.561523	2.05832		0.561523	1.98205		2300	1.64658		0.561523	0.576169
0.561768	4.31181		0.561768	4.15077		2301	3.78087		0.561768	0.541685
0.562012	1.09169		0.562012	1.0506		2302	0.269302		0.562012	0.496235
0.562256	-2.29955		0.562256	-2.21233		2303	0.326643		0.562256	0.44227
0.5625	1.94782		0.5625	1.87337		2304	1.10286		0.5625	0.38248
0.562744	-1.81936		0.562744	-1.74927		2305	3.44715		0.562744	0.319699
0.562988	3.65653		0.562988	3.5146		2306	3.00138		0.562988	0.256802
0.563232	-1.3434		0.563232	-1.29086		2307	0.220977		0.563232	0.196607
0.563477	0.30249		0.563477	0.290569		2308	3.81998		0.563477	0.141771
0.563721	-1.44062		0.563721	-1.38341		2309	1.1412		0.563721	0.0947026
0.563965	-3.2448		0.563965	-3.11497		2310	0.62636		0.563965	0.0574718
0.564209	0.956734		0.564209	0.918167		2311	7.02151		0.564209	0.0317407
0.564453	-0.676243		0.564453	-0.648778		2312	4.82197		0.564453	0.0187033
0.564697	0.266063		0.564697	0.255177		2313	5.62544		0.564697	0.0190438
0.564941	-1.84195		0.564941	-1.76602		2314	8.01489		0.564941	0.0329123
0.565186	-3.06907		0.565186	-2.94162		2315	1.7841		0.565186	0.0599181
0.56543	0.381586		0.56543	0.365623		2316	4.58234		0.56543	0.0991431
0.565674	-0.956196		0.565674	-0.9159		2317	1.8487		0.565674	0.149172
0.565918	-2.82406		0.565918	-2.70417		2318	0.589893		0.565918	0.208143
0.566162	-1.3588		0.566162	-1.30069		2319	5.18813		0.566162	0.273807
0.566406	-4.23921		0.566406	-4.05662		2320	0.0754306		0.566406	0.34361
0.56665	-1.36974		0.56665	-1.31031		2321	4.51829		0.56665	0.41478
0.566895	0.568849		0.566895	0.543992		2322	2.3619		0.566895	0.484421
0.567139	0.751442		0.567139	0.718371		2323	2.80319		0.567139	0.549615
0.567383	-1.99626		0.567383	-1.90777		2324	2.2734		0.567383	0.607527
0.567627	1.66383		0.567627	1.58956		2325	0.75088		0.567627	0.655497
0.567871	1.20973		0.567871	1.15534		2326	0.809877		0.567871	0.691144
0.568115	-0.270827		0.568115	-0.258565		2327	0.225903		0.568115	0.712441
0.568359	-0.651357		0.568359	-0.621657		2328	1.72382		0.568359	0.717796
0.568604	-4.23055		0.568604	-4.03629		2329	1.31114		0.568604	0.706107
0.568848	0.681761		0.568848	0.650237		2330	1.3174		0.568848	0.676804
0.569092	1.32536		0.569092	1.26365		2331	0.245273		0.569092	0.629877
0.569336	-0.119416		0.569336	-0.113817		2332	2.32438		0.569336	0.565881
0.56958	5.58398		0.56958	5.32035		2333	0.927492		0.56958	0.485923
0.569824	1.53339		0.569824	1.46049		2334	3.40058		0.569824	0.391628
0.570068	1.7233		0.570068	1.64082		2335	3.3411		0.570068	0.285097
0.570312	2.63489		0.570312	2.50791		2336	0.0720525		0.570312	0.168836
0.570557	-0.464808		0.570557	-0.442254		2337	1.97561		0.570557	0.0456821
0.570801	3.60891		0.570801	3.43261		2338	1.5903		0.570801	-0.0812894
0.571045	-8.0416		0.571045	-7.64609		2339	0.279609		0.571045	-0.20886
0.571289	-3.31484		0.571289	-3.15071		2340	1.4558		0.571289	-0.333771
0.571533	-0.613417		0.571533	-0.582839		2341	0.235153		0.571533	-0.452828
0.571777	-1.57562		0.571777	-1.49655		2342	1.25541		0.571777	-0.563003
0.572021	2.82496		0.572021	2.68225		2343	0.171947		0.572021	-0.661529
0.572266	-5.35168		0.572266	-5.07951		2344	3.08533		0.572266	-0.745991
0.57251	1.04488		0.57251	0.991394		2345	7.05846		0.57251	-0.814399
0.572754	-1.5024		0.572754	-1.42498		2346	3.55379		0.572754	-0.865254
0.572998	-6.96377		0.572998	-6.60255		2347	0.30147		0.572998	-0.897587
0.573242	-4.96373		0.573242	-4.70456		2348	0.947088		0.573242	-0.910996
0.573486	-5.43318		0.573486	-5.14764		2349	0.516495		0.573486	-0.905651
0.57373	-0.479083		0.57373	-0.453741		2350	0.519282		0.57373	-0.882282
0.573975	-3.68224		0.573975	-3.48619		2351	3.69796		0.573975	-0.842158
0.574219	0.0506229		0.574219	0.0479102		2352	4.38643		0.574219	-0.787033
0.574463	-2.50617		0.574463	-2.371		2353	3.62398		0.574463	-0.719094
0.574707	-0.93257		0.574707	-0.88195		2354	0.0110594		0.574707	-0.640874
0.574951	-3.61873		0.574951	-3.42105		2355	6.1846		0.574951	-0.555177
0.575195	3.28226		0.575195	3.10181		2356	5.77805		0.575195	-0.464971
0.575439	-2.45232		0.575439	-2.31664		2357	2.83449		0.575439	-0.373296
0.575684	-1.60971		0.575684	-1.52008		2358	3.41496		0.575684	-0.283156
0.575928	1.83012		0.575928	1.72758		2359	0.843431		0.575928	-0.197422
0.576172	2.95529		0.576172	2.78866		2360	1.99041		0.576172	-0.118732
0.576416	-3.11713		0.576416	-2.94027		2361	1.65349		0.576416	-0.0494064
0.57666	-1.6588		0.57666	-1.5641		2362	0.373519		0.57666	0.00863054
0.576904	-6.30424		0.576904	-5.94206		2363	0.438793		0.576904	0.053911
0.577148	-3.99187		0.577148	-3.76111		2364	0.46037		0.577148	0.085472
0.577393	0.588577		0.577393	0.554342		2365	0.295529		0.577393	0.102884
0.577637	-3.44496		0.577637	-3.24334		2366	0.569789		0.577637	0.106262
0.577881	3.11812		0.577881	2.93451		2367	1.65288		0.577881	0.0962565
0.578125	-1.89469		0.578125	-1.78244		2368	4.81717		0.578125	0.0740289
0.578369	0.688798		0.578369	0.647737		2369	2.92223		0.578369	0.0412055
0.578613	1.67492		0.578613	1.57447		2370	1.68432		0.578613	-0.000181428
0.578857	-1.48559		0.578857	-1.39595		2371	4.46112		0.578857	-0.0477682
0.579102	-3.30482		0.579102	-3.1042		2372	0.00267614		0.579102	-0.0989452
0.579346	-2.16537		0.579346	-2.03313		2373	0.77557		0.579346	-0.150951
0.57959	0.483405		0.57959	0.453704		2374	0.491941		0.57959	-0.200971
0.579834	0.123345		0.579834	0.115721		2375	0.278013		0.579834	-0.24624
0.580078	4.06209		0.580078	3.80951		2376	0.663306		0.580078	-0.284142
0.580322	-0.721861		0.580322	-0.676708		2377	1.99816		0.580322	-0.312302
0.580566	1.28638		0.580566	1.20544		2378	4.23016		0.580566	-0.328678
0.580811	-0.652533		0.580811	-0.61123		2379	4.12916		0.580811	-0.331631
0.581055	-0.918607		0.581055	-0.860119		2380	0.58884		0.581055	-0.319991
0.581299	1.03061		0.581299	0.964601		2381	0.354176		0.581299	-0.293099
0.581543	0.100653		0.581543	0.0941687		2382	2.87315		0.581543	-0.250839
0.581787	5.66828		0.581787	5.30098		2383	5.14175		0.581787	-0.193647
0.582031	1.27782		0.582031	1.19454		2384	2.85937		0.582031	-0.122498
0.582275	-1.54184		0.582275	-1.44076		2385	0.157222		0.582275	-0.0388876
0.58252	-0.872302		0.58252	-0.814786		2386	2.2499		0.58252	0.0552234
0.582764	2.56885		0.582764	2.39849		2387	4.06705		0.582764	0.157463
0.583008	-3.08134		0.583008	-2.87582		2388	2.89305		0.583008	0.265126
0.583252	3.48449		0.583252	3.25074		2389	7.44308		0.583252	0.375262
0.583496	3.59534		0.583496	3.35277		2390	7.01264		0.583496	0.484769
0.58374	-0.893796		0.58374	-0.833149		2391	1.36966		0.58374	0.590494
0.583984	1.3147		0.583984	1.22499		2392	1.7386		0.583984	0.689339
0.584229	4.54538		0.584229	4.23345		2393	0.420199		0.584229	0.778363
0.584473	5.76726		0.584473	5.36923		2394	10.6546		0.584473	0.854876
0.584717	3.75995		0.584717	3.49899		2395	10.6278		0.584717	0.916529
0.584961	6.24317		0.584961	5.80743		2396	5.60101		0.584961	0.961394
0.585205	2.29506		0.585205	2.13398		2397	4.68662		0.585205	0.988027
0.585449	3.47293		0.585449	3.22782		2398	1.61212		0.585449	0.995514
0.585693	1.90493		0.585693	1.76973		2399	0.188626		0.585693	0.983508
0.585938	3.43043		0.585938	3.18561		2400	0.0393916		0.585938	0.952234
0.586182	0.719819		0.586182	0.668163		2401	0.657975		0.586182	0.902488
0.586426	2.2453		0.586426	2.08328		2402	0.74479		0.586426	0.835608
0.58667	-0.854094		0.58667	-0.792124		2403	2.21137		0.58667	0.753435
0.586914	1.51604		0.586914	1.40544		2404	4.34439		0.586914	0.658246
0.587158	-0.125773		0.587158	-0.116547		2405	2.9411		0.587158	0.55269
0.587402	-0.587324		0.587402	-0.544006		2406	0.533072		0.587402	0.439694
0.587646	5.40177		0.587646	5.00119		2407	1.05945		0.587646	0.322368
0.587891	-0.327353		0.587891	-0.302946		2408	0.0553092		0.587891	0.203911
0.588135	2.58341		0.588135	2.38975		2409	0.117565		0.588135	0.0875005
0.588379	2.30428		0.588379	2.13062		2410	1.24862		0.588379	-0.0238087
0.588623	-0.305637		0.588623	-0.282478		2411	4.18086		0.588623	-0.12718
0.588867	0.756124		0.588867	0.698523		2412	0.263612		0.588867	-0.220088
0.589111	-2.19274		0.589111	-2.02481		2413	0.209311		0.589111	-0.300395
0.589355	1.15609		0.589355	1.06708		2414	2.38101		0.589355	-0.366422
0.5896	0.507699		0.5896	0.468401		2415	5.4598		0.5896	-0.416996
0.589844	-6.04171		0.589844	-5.57157		2416	4.841		0.589844	-0.451484
0.590088	-1.42725		0.590088	-1.3156		2417	1.85962		0.590088	-0.469808
0.590332	-3.26842		0.590332	-3.01139		2418	2.50104		0.590332	-0.472441
0.590576	-0.935061		0.590576	-0.861142		2419	4.29605		0.590576	-0.460386
0.59082	2.48161		0.59082	2.28441		2420	1.72747		0.59082	-0.435136
0.591064	0.416314		0.591064	0.383058		2421	0.558862		0.591064	-0.398614
0.591309	-1.40839		0.591309	-1.29529		2422	1.66618		0.591309	-0.353103
0.591553	-1.94879		0.591553	-1.79149		2423	5.49837		0.591553	-0.301167
0.591797	-2.30458		0.591797	-2.1176		2424	3.99613		0.591797	-0.24555
0.592041	-1.40257		0.592041	-1.28818		2425	1.45248		0.592041	-0.189086
0.592285	0.816825		0.592285	0.749865		2426	4.84752		0.592285	-0.134592
0.592529	-7.09431		0.592529	-6.50976		2427	7.0471		0.592529	-0.0847705
0.592773	0.608501		0.592773	0.558106		2428	1.08626		0.592773	-0.04211
0.593018	-2.70502		0.593018	-2.47985		2429	3.01815		0.593018	-0.00879974
0.593262	0.189125		0.593262	0.173302		2430	2.21743		0.593262	0.013351
0.593506	0.934346		0.593506	0.855774		2431	0.774269		0.593506	0.0229772
0.59375	-3.66412		0.59375	-3.35444		2432	7.19582		0.59375	0.019208
0.593994	-0.661945		0.593994	-0.605716		2433	2.75443		0.593994	0.00169955
0.594238	-3.28617		0.594238	-3.00562		2434	0.673459		0.594238	-0.0293511
0.594482	0.515965		0.594482	0.471693		2435	0.197977		0.594482	-0.0732097
0.594727	2.48542		0.594727	2.27109		2436	0.0803826		0.594727	-0.128628
0.594971	-1.07639		0.594971	-0.983104		2437	0.936662		0.594971	-0.193886
0.595215	-5.14564		0.595215	-4.69747		2438	0.915863		0.595215	-0.266845
0.595459	0.289327		0.595459	0.264003		2439	0.48531		0.595459	-0.345026
0.595703	1.2275		0.595703	1.11953		2440	2.94472		0.595703	-0.425686
0.595947	-1.02915		0.595947	-0.938175		2441	2.57099		0.595947	-0.505918
0.596191	-2.05441		0.596191	-1.8719		2442	1.16762		0.596191	-0.582746
0.596436	-3.89094		0.596436	-3.54359		2443	1.15303		0.596436	-0.653229
0.59668	-0.491737		0.59668	-0.447623		2444	2.27812		0.59668	-0.714562
0.596924	-0.991203		0.596924	-0.901847		2445	1.92934		0.596924	-0.764173
0.597168	-0.505052		0.597168	-0.4593		2446	0.937307		0.597168	-0.799812
0.597412	-4.65151		0.597412	-4.22809		2447	0.0210295		0.597412	-0.819634
0.597656	3.92712		0.597656	3.5679		2448	0.979179		0.597656	-0.822259
0.5979	-1.74748		0.5979	-1.58686		2449	4.35021		0.5979	-0.806831
0.598145	-3.83785		0.598145	-3.48339		2450	3.10288		0.598145	-0.773042
0.598389	-0.855881		0.598389	-0.776453		2451	0.397883		0.598389	-0.721155
0.598633	0.539189		0.598633	0.488911		2452	0.993524		0.598633	-0.651996
0.598877	-0.783033		0.598877	-0.709666		2453	1.26548		0.598877	-0.566934
0.599121	1.03679		0.599121	0.939186		2454	0.646863		0.599121	-0.467839
0.599365	-1.22608		0.599365	-1.1101		2455	1.0301		0.599365	-0.357024
0.599609	-1.98938		0.599609	-1.80031		2456	3.95766		0.599609	-0.237175
0.599854	-0.258838		0.599854	-0.234121		2457	0.731632		0.599854	-0.111265
0.600098	-1.95628		0.600098	-1.76859		2458	1.2649		0.600098	0.0175387
0.600342	-0.845027		0.600342	-0.763571		2459	0.192237		0.600342	0.145978
0.600586	2.38881		0.600586	2.15746		2460	2.16379		0.600586	0.270804
0.60083	3.41867		0.60083	3.08602		2461	6.45359		0.60083	0.388883
0.601074	0.854957		0.601074	0.771378		2462	5.04917		0.601074	0.497295
0.601318	0.469023		0.601318	0.422958		2463	6.70689		0.601318	0.593426
0.601562	3.62528		0.601562	3.26756		2464	2.99325		0.601562	0.675051
0.601807	0.701652		0.601807	0.632097		2465	1.81167		0.601807	0.740402
0.602051	1.76226		0.602051	1.58676		2466	2.17973		0.602051	0.788222
0.602295	5.25075		0.602295	4.72542		2467	0.511101		0.602295	0.817804
0.602539	-1.7513		0.602539	-1.57527		2468	0.804901		0.602539	0.829006
0.602783	0.769559		0.602783	0.691856		2469	2.32521		0.602783	0.822253
0.603027	-3.8526		0.603027	-3.46181		2470	1.08995		0.603027	0.798519
0.603271	-4.74921		0.603271	-4.26528		2471	0.324985		0.603271	0.759286
0.603516	-0.0599096		0.603516	-0.0537772		2472	1.94256		0.603516	0.706495
0.60376	-1.50152		0.60376	-1.34712		2473	1.7514		0.60376	0.642471
0.604004	4.85755		0.604004	4.3558		2474	0.287968		0.604004	0.569846
0.604248	-3.81652		0.604248	-3.42052		2475	1.3931		0.604248	0.491465
0.604492	2.70283		0.604492	2.42111		2476	2.75867		0.604492	0.410289
0.604736	-0.453803		0.604736	-0.40629		2477	0.857704		0.604736	0.329291
0.60498	0.372528		0.60498	0.333349		2478	1.10638		0.60498	0.251356
0.605225	1.66592		0.605225	1.48993		2479	1.38085		0.605225	0.179183
0.605469	-4.27349		0.605469	-3.82002		2480	1.07795		0.605469	0.115189
0.605713	0.958765		0.605713	0.856574		2481	0.384002		0.605713	0.0614361
0.605957	1.88337		0.605957	1.68174		2482	0.128573		0.605957	0.0195533
0.606201	-3.50085		0.606201	-3.12439		2483	0.126601		0.606201	-0.00931191
0.606445	-2.95068		0.606445	-2.63197		2484	0.254613		0.606445	-0.0245325
0.606689	1.18693		0.606689	1.05817		2485	0.0630769		0.606689	-0.0260211
0.606934	5.49682		0.606934	4.89786		2486	0.770146		0.606934	-0.0142298
0.607178	-0.278387		0.607178	-0.24792		2487	0.892901		0.607178	0.00986741
0.607422	-3.15262		0.607422	-2.80607		2488	0.621862		0.607422	0.0448112
0.607666	4.03143		0.607666	3.58634		2489	0.47289		0.607666	0.08871
0.60791	-0.291983		0.60791	-0.259607		2490	0.172695		0.60791	0.139308
0.608154	1.7705		0.608154	1.57332		2491	0.295644		0.608154	0.194067
0.608398	-1.53556		0.608398	-1.36381		2492	1.8434		0.608398	0.250255
0.608643	2.44473		0.608643	2.1701		2493	0.179187		0.608643	0.305044
0.608887	-0.344011		0.608887	-0.3052		2494	1.6683		0.608887	0.355613
0.609131	2.90551		0.609131	2.5763		2495	1.96814		0.609131	0.399249
0.609375	0.444161		0.609375	0.393619		2496	0.850069		0.609375	0.43344
0.609619	2.4221		0.609619	2.1453		2497	1.68503		0.609619	0.455973
0.609863	0.789934		0.609863	0.699275		2498	4.06757		0.609863	0.465009
0.610107	3.70356		0.610107	3.2767		2499	0.648001		0.610107	0.459154
0.610352	-3.44733		0.610352	-3.04831		2500	1.08778		0.610352	0.437513
0.610596	-1.16042		0.610596	-1.02553		2501	0.622713		0.610596	0.399727
0.61084	-2.45816		0.61084	-2.17121		2502	1.02115		0.61084	0.345987
0.611084	2.33409		0.611084	2.06048		2503	9.06472		0.611084	0.277042
0.611328	-0.82789		0.611328	-0.730432		2504	5.26815		0.611328	0.194172
0.611572	-1.93209		0.611572	-1.70369		2505	2.33197		0.611572	0.0991552
0.611816	-0.440938		0.611816	-0.388595		2506	2.88637		0.611816	-0.00578549
0.612061	3.03985		0.612061	2.67748		2507	2.01957		0.612061	-0.118055
0.612305	-1.08524		0.612305	-0.955329		2508	6.13488		0.612305	-0.234765
0.612549	2.75586		0.612549	2.4246		2509	4.00941		0.612549	-0.352829
0.612793	-1.59813		0.612793	-1.40523		2510	1.54215		0.612793	-0.469059
0.613037	1.99289		0.613037	1.75134		2511	2.36836		0.613037	-0.58027
0.613281	-1.26205		0.613281	-1.10845		2512	1.17348		0.613281	-0.683383
0.613525	-0.428412		0.613525	-0.376058		2513	1.04425		0.613525	-0.775525
0.61377	-2.11186		0.61377	-1.85272		2514	4.72189		0.61377	-0.854122
0.614014	-0.513813		0.614014	-0.450505		2515	2.28866		0.614014	-0.916984
0.614258	-2.30487		0.614258	-2.01972		2516	1.7803		0.614258	-0.962374
0.614502	0.849484		0.614502	0.743959		2517	1.58836		0.614502	-0.989069
0.614746	-2.22394		0.614746	-1.94655		2518	0.134143		0.614746	-0.996393
0.61499	1.48748		0.61499	1.30119		2519	1.58357		0.61499	-0.984243
0.615234	0.770682		0.615234	0.673773		2520	4.17301		0.615234	-0.953092
0.615479	-0.49253		0.615479	-0.430346		2521	1.94645		0.615479	-0.903969
0.615723	-5.15981		0.615723	-4.50573		2522	1.55015		0.615723	-0.838428
0.615967	-4.68459		0.615967	-4.08836		2523	0.56591		0.615967	-0.758494
0.616211	0.891383		0.616211	0.777477		2524	0.754603		0.616211	-0.666598
0.616455	-0.551399		0.616455	-0.480655		2525	3.30099		0.616455	-0.565493
0.616699	-0.27568		0.616699	-0.240169		2526	1.98262		0.616699	-0.458164
0.616943	-4.0317		0.616943	-3.51029		2527	0.0465492		0.616943	-0.347734
0.617188	0.465451		0.617188	0.405015		2528	0.707319		0.617188	-0.237354
0.617432	-1.2642		0.617432	-1.0994		2529	8.03487		0.617432	-0.130107
0.617676	-0.12878		0.617676	-0.111926		2530	6.6942		0.617676	-0.028904
0.61792	-0.291933		0.61792	-0.253575		2531	3.03196		0.61792	0.0636112
0.618164	-0.388292		0.618164	-0.337072		2532	1.69753		0.618164	0.145144
0.618408	0.739942		0.618408	0.64195		2533	1.40651		0.618408	0.213823
0.618652	-1.70197		0.618652	-1.47569		2534	3.65507		0.618652	0.268257
0.618896	5.01966		0.618896	4.34966		2535	1.12874		0.618896	0.307579
0.619141	-0.929769		0.619141	-0.805183		2536	0.805128		0.619141	0.331467
0.619385	-1.33659		0.619385	-1.15679		2537	1.77644		0.619385	0.340152
0.619629	0.16192		0.619629	0.140053		2538	0.00600183		0.619629	0.334398
0.619873	0.413973		0.619873	0.357851		2539	1.08505		0.619873	0.31548
0.620117	3.04724		0.620117	2.63253		2540	0.846032		0.620117	0.285123
0.620361	-1.4563		0.620361	-1.25734		2541	1.42966		0.620361	0.245448
0.620605	-1.24272		0.620605	-1.07228		2542	2.7798		0.620605	0.198886
0.62085	-1.37146		0.62085	-1.18264		2543	2.97151		0.62085	0.148093
0.621094	2.53724		0.621094	2.18658		2544	0.662165		0.621094	0.0958541
0.621338	7.25368		0.621338	6.24734		2545	6.45178		0.621338	0.0449813
0.621582	1.38014		0.621582	1.18793		2546	10.2632		0.621582	-0.00178573
0.621826	2.64671		0.621826	2.27671		2547	4.2727		0.621826	-0.0418796
0.62207	-1.56495		0.62207	-1.34534		2548	1.47163		0.62207	-0.0729973
0.622314	1.65429		0.622314	1.42126		2549	7.26264		0.622314	-0.0931833
0.622559	3.22454		0.622559	2.7686		2550	6.18693		0.622559	-0.100901
0.622803	2.74014		0.622803	2.35122		2551	2.53349		0.622803	-0.0950917
0.623047	1.56737		0.623047	1.34407		2552	3.57254		0.623047	-0.0752103
0.623291	-2.56884		0.623291	-2.20148		2553	2.25153		0.623291	-0.0412531
0.623535	0.628768		0.623535	0.538513		2554	2.46491		0.623535	0.00624067
0.623779	3.68102		0.623779	3.15066		2555	4.51934		0.623779	0.0662031
0.624023	-3.10503		0.624023	-2.65598		2556	3.47239		0.624023	0.13707
0.624268	1.93567		0.624268	1.65469		2557	1.28857		0.624268	0.216833
0.624512	1.65388		0.624512	1.4129		2558	2.70424		0.624512	0.303101
0.624756	3.32761		0.624756	2.84097		2559	2.47028		0.624756	0.393184
0.625	2.1313		0.625	1.81846		2560	0.508081		0.625	0.484179
0.625244	0.0864694		0.625244	0.0737299		2561	1.57475		0.625244	0.57307
0.625488	-1.73317		0.625488	-1.47688		2562	5.13551		0.625488	0.656828
0.625732	3.25049		0.625732	2.76805		2563	0.0994311		0.625732	0.732512
0.625977	5.58466		0.625977	4.75275		2564	3.75718		0.625977	0.797373
0.626221	-0.424586		0.626221	-0.361106		2565	1.27994		0.626221	0.848945
0.626465	4.60401		0.626465	3.91314		2566	0.424171		0.626465	0.885131
0.626709	1.58889		0.626709	1.34959		2567	3.69345		0.626709	0.904274
0.626953	1.90221		0.626953	1.61468		2568	7.16123		0.626953	0.905221
0.627197	0.259346		0.627197	0.220001		2569	1.80804		0.627197	0.887356
0.627441	1.04119		0.627441	0.882658		2570	0.343024		0.627441	0.850635
0.627686	-0.66102		0.627686	-0.560011		2571	2.59417		0.627686	0.795581
0.62793	4.22071		0.62793	3.57342		2572	7.19975		0.62793	0.723277
0.628174	-2.99398		0.628174	-2.53316		2573	4.67921		0.628174	0.635334
0.628418	2.35281		0.628418	1.98938		2574	2.57293		0.628418	0.533837
0.628662	2.38579		0.628662	2.01594		2575	0.587916		0.628662	0.421283
0.628906	0.632203		0.628906	0.533846		2576	0.722033		0.628906	0.300503
0.62915	3.82486		0.62915	3.22766		2577	0.169006		0.62915	0.174569
0.629395	-5.0723		0.629395	-4.2775		2578	0.734255		0.629395	0.0466989
0.629639	-0.915705		0.629639	-0.771709		2579	1.81625		0.629639	-0.0798478
0.629883	1.55687		0.629883	1.31118		2580	1.2642		0.629883	-0.201874
0.630127	0.310605		0.630127	0.261415		2581	1.76106		0.630127	-0.316344
0.630371	1.11356		0.630371	0.936581		2582	5.53446		0.630371	-0.420484
0.630615	-0.913369		0.630615	-0.767694		2583	3.3064		0.630615	-0.511867
0.630859	-5.53671		0.630859	-4.65054		2584	3.34196		0.630859	-0.588486
0.631104	-0.767148		0.631104	-0.643931		2585	2.7491		0.631104	-0.648822
0.631348	-1.65298		0.631348	-1.38655		2586	2.95893		0.631348	-0.69188
0.631592	1.89822		0.631592	1.59119		2587	3.42001		0.631592	-0.717227
0.631836	-6.60117		0.631836	-5.52973		2588	1.26717		0.631836	-0.724991
0.63208	-0.337309		0.63208	-0.282369		2589	0.220216		0.63208	-0.715856
0.632324	-0.10185		0.632324	-0.0852029		2590	0.826023		0.632324	-0.691033
0.632568	-2.28933		0.632568	-1.91385		2591	1.12696		0.632568	-0.652213
0.632812	0.683179		0.632812	0.570741		2592	0.916491		0.632812	-0.601506
0.633057	-2.58218		0.633057	-2.15574		2593	0.318252		0.633057	-0.54136
0.633301	-0.854554		0.633301	-0.712938		2594	3.10141		0.633301	-0.474483
0.633545	-2.8361		0.633545	-2.36448		2595	0.428299		0.633545	-0.403739
0.633789	-0.0939711		0.633789	-0.0782909		2596	0.267181		0.633789	-0.332052
0.634033	1.79547		0.634033	1.49485		2597	2.199		0.634033	-0.262305
0.634277	-2.30253		0.634277	-1.91569		2598	0.879258		0.634277	-0.197235
0.634521	3.46903		0.634521	2.88421		2599	2.17201		0.634521	-0.139343
0.634766	-0.119528		0.634766	-0.0993089		2600	4.82334		0.634766	-0.0908065
0.63501	-5.18029		0.63501	-4.30103		2601	0.808303		0.63501	-0.0534033
0.635254	3.14268		0.635254	2.60745		2602	2.36748		0.635254	-0.028452
0.635498	-0.600783		0.635498	-0.498117		2603	4.30646		0.635498	-0.0167664
0.635742	3.15926		0.635742	2.61756		2604	5.51397		0.635742	-0.0186285
0.635986	0.378998		0.635986	0.313794		2605	3.30152		0.635986	-0.0337795
0.63623	0.115274		0.63623	0.0953753		2606	2.25021		0.63623	-0.0614299
0.636475	-0.671467		0.636475	-0.555168		2607	3.29775		0.636475	-0.100287
0.636719	-3.40814		0.636719	-2.81586		2608	1.69614		0.636719	-0.148603
0.636963	-6.02822		0.636963	-4.9771		2609	1.05014		0.636963	-0.204233
0.637207	-2.53231		0.637207	-2.08928		2610	2.94426		0.637207	-0.264713
0.637451	-2.87411		0.637451	-2.36961		2611	4.24833		0.637451	-0.327347
0.637695	-6.99235		0.637695	-5.76089		2612	0.746798		0.637695	-0.3893
0.637939	2.93127		0.637939	2.41332		2613	4.28513		0.637939	-0.4477
0.638184	-0.143513		0.638184	-0.11807		2614	3.7159		0.638184	-0.499736
0.638428	1.40729		0.638428	1.15697		2615	0.836268		0.638428	-0.542763
0.638672	-1.62278		0.638672	-1.33318		2616	8.54252		0.638672	-0.574395
0.638916	-0.123766		0.638916	-0.101606		2617	1.37013		0.638916	-0.592587
0.63916	-3.90186		0.63916	-3.20095		2618	0.304881		0.63916	-0.595715
0.639404	-1.44906		0.639404	-1.1879		2619	0.0411441		0.639404	-0.582634
0.639648	0.12077		0.639648	0.0989327		2620	0.206812		0.639648	-0.552725
0.639893	-0.0813557		0.639893	-0.0665972		2621	0.864259		0.639893	-0.50592
0.640137	-4.39047		0.640137	-3.59141		2622	0.0607972		0.640137	-0.442711
0.640381	-2.36279		0.640381	-1.93137		2623	1.20181		0.640381	-0.364141
0.640625	1.49965		0.640625	1.22494		2624	0.649193		0.640625	-0.271773
0.640869	-0.051019		0.640869	-0.0416428		2625	1.71655		0.640869	-0.167646
